TLOC,SEXO,EDAD_V,NIV,Ser_indig,Distancia,Ingreso,Edu_fin,Tener_conyuge,Primaria,Secundaria,Preparatoria,Carrera,Afore,Seguro,Credito,Empenio,Amistad,Familiar,Microfinanza,Credit_Fintech,Nomina_Cuenta,Cuenta_Fintech
1,1,54,0,1,,0,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,26,3,1,,5200,1,1,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,1,37,2,0,,300,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,50,2,1,,2400,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,37,6,1,0,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0
1,1,88,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,41,3,1,,6000,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1,1,45,8,1,,0,,0,0,0,0,1,0,0,,1,0,0,0,0,0,0
0,1,85,2,1,,0,,0,1,0,0,0,1,0,,0,0,0,0,0,0,0
1,0,29,3,0,,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,,0
0,0,35,3,0,,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,,0
1,1,20,3,0,20,6800,0,1,0,1,0,0,0,0,,0,1,1,0,0,0,0
0,0,61,2,0,,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,,0
1,0,40,8,0,,15000,,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1
1,0,33,2,1,,0,0,1,1,0,0,0,0,0,,0,0,1,0,0,,0
1,0,30,2,1,,0,0,0,1,0,0,0,0,0,,0,1,1,0,0,,0
1,1,46,2,1,,8000,0,1,1,0,0,0,0,0,,0,0,0,0,0,,0
0,0,48,3,0,,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,79,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,58,2,0,,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,,0
1,1,66,2,1,,4000,0,1,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,30,8,0,,15000,,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0
0,1,28,6,1,40,8000,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0,1,31,6,1,20,32000,,1,0,0,1,0,0,0,,0,0,0,0,0,0,0
0,1,85,2,1,20,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,36,3,1,,4000,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,1,36,3,1,,4800,0,1,0,1,0,0,1,0,1,0,0,1,0,0,,0
1,0,49,2,0,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,86,0,0,,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,38,3,1,30,9600,,1,0,1,0,0,1,0,,0,0,0,0,0,1,0
1,1,71,2,1,0,4800,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,72,3,1,25,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0
0,0,55,3,1,30,6400,0,0,0,1,0,0,0,0,,0,1,1,0,0,1,0
1,1,48,2,0,,4800,0,0,1,0,0,0,1,0,,0,0,0,0,0,,0
0,1,41,6,1,30,8000,0,0,0,0,1,0,1,1,,0,0,1,0,0,1,0
1,0,30,3,0,,800,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0
0,0,51,3,1,40,4000,1,1,0,1,0,0,1,0,,0,0,0,0,0,,0
0,1,52,0,0,,2400,,0,0,0,0,0,0,0,,0,0,0,0,0,,0
1,0,25,3,0,,0,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,74,0,1,0,2000,,0,0,0,0,0,0,0,,0,1,0,0,0,0,0
1,0,48,3,0,,6000,,1,0,1,0,0,1,0,,0,0,0,0,0,,0
0,0,21,8,0,20,8800,,1,0,0,0,1,0,1,,0,0,0,0,0,1,1
1,1,19,6,0,,7200,,1,0,0,1,0,0,0,,0,0,0,0,0,,0
0,0,34,6,0,30,0,,0,0,0,1,0,1,0,,0,0,0,0,0,1,0
1,0,83,2,0,0,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,24,8,1,,0,0,1,0,0,0,1,0,0,,0,0,1,0,0,,0
0,0,45,3,0,,0,,0,0,1,0,0,0,1,,0,0,0,0,0,0,0
0,0,32,3,1,10,6000,1,0,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,50,3,0,,0,0,0,0,1,0,0,0,0,,0,0,1,0,0,,0
1,1,28,2,0,30,20000,,1,1,0,0,0,0,0,,0,0,0,0,0,1,0
0,1,62,2,0,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,1,66,2,0,,5200,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,19,6,1,30,0,1,1,0,0,1,0,0,0,,1,1,1,0,0,,0
1,0,54,3,0,20,0,0,1,0,1,0,0,1,0,,0,0,0,0,0,,0
1,0,40,2,1,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,76,8,1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0
1,0,23,2,1,0,2400,,1,1,0,0,0,0,0,1,0,0,0,0,0,,0
1,0,35,3,1,0,0,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0
0,0,27,6,0,,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,,0
1,0,28,6,0,0,6000,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0,47,3,1,45,2000,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1,0,23,6,0,30,2000,,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,0,19,8,0,30,800,,1,0,0,0,1,0,0,,0,0,1,0,0,0,0
0,0,53,2,0,,6000,0,0,1,0,0,0,0,0,,0,1,0,0,0,,0
1,1,66,0,0,,0,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,72,2,0,30,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,55,3,0,,400,0,1,0,1,0,0,1,0,0,0,0,1,0,1,,0
0,0,55,2,1,20,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0,23,3,1,,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
1,0,33,3,1,0,0,,1,0,1,0,0,0,0,,0,0,1,0,0,,0
1,0,62,2,1,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,64,0,1,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0
1,0,37,2,0,15,0,0,0,1,0,0,0,0,1,,0,0,0,0,0,0,0
0,1,63,3,1,,2400,0,0,0,1,0,0,0,0,,0,0,1,0,0,,0
1,0,53,3,0,,2000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,,0
1,1,52,3,0,,7000,,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0
1,0,45,6,1,7,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,,0
1,0,49,2,1,0,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0
1,0,31,3,0,30,0,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0
1,1,28,6,1,0,2800,,1,0,0,1,0,0,0,,0,0,0,0,0,,0
1,0,65,2,0,10,0,,0,1,0,0,0,0,1,,0,0,0,0,0,0,0
1,0,19,2,0,,0,0,1,1,0,0,0,0,0,,0,0,1,0,0,,0
1,0,23,3,1,,0,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,1,51,2,1,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,65,3,1,,0,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
0,1,64,2,0,,6000,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,1,60,3,1,,20000,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,1,35,6,1,,3200,,1,0,0,1,0,0,0,,0,0,0,0,0,0,0
0,1,43,6,0,15,28000,,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0
0,0,64,2,1,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,0,62,2,0,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,1,20,3,1,,10000,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,37,2,1,,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,29,7,0,20,12700,,0,0,0,1,0,1,1,,0,0,0,0,0,1,0
1,0,25,3,1,,3000,0,0,0,1,0,0,0,0,,0,1,0,0,0,,0
1,1,68,2,1,30,8000,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,61,0,1,,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,,0
0,1,45,2,0,,7200,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,1,58,2,0,,0,,0,1,0,0,0,0,0,,0,0,1,0,0,,0
1,1,35,2,1,0,10000,0,1,1,0,0,0,0,0,,0,1,0,0,0,0,0
0,0,55,2,1,10,6000,0,1,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,22,3,1,,0,1,1,0,1,0,0,0,0,,0,1,1,0,0,,0
1,1,42,6,1,40,7000,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
0,1,34,6,1,15,10000,0,0,0,0,1,0,1,0,,0,0,0,0,0,1,0
1,1,77,2,0,0,0,,0,1,0,0,0,0,0,,0,1,1,0,0,0,0
0,1,68,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,56,6,1,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0
1,0,34,6,1,,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0
1,1,42,3,0,,4800,,0,0,1,0,0,0,0,,0,0,0,0,0,,0
1,1,51,6,1,,4800,1,1,0,0,1,0,0,0,,1,0,1,0,0,0,0
1,0,65,2,1,0,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,61,2,1,,12000,0,0,1,0,0,0,0,0,,0,0,1,0,0,,0
0,1,57,10,0,20,50000,,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
1,1,30,8,0,,11700,1,1,0,0,0,1,1,0,,1,0,0,0,0,1,1
1,1,36,3,1,,2500,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,0,76,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,47,8,1,20,6000,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
1,1,39,6,1,,6000,0,0,0,0,1,0,1,0,,0,0,1,0,0,,0
0,1,22,6,1,,4800,0,1,0,0,1,0,0,0,,0,0,0,0,0,,0
1,0,41,3,1,,0,,1,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,1,60,2,1,,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,,0
1,1,46,3,1,,16000,0,0,0,1,0,0,0,0,,0,0,0,0,0,,0
0,1,86,0,1,20,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0
0,0,54,3,0,,0,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,1,32,3,0,,7200,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0
1,1,77,0,1,,2400,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,62,8,1,,10000,,1,0,0,0,1,0,0,,0,0,0,0,0,,0
1,0,44,3,0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,,0
1,1,45,3,0,40,9600,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,26,3,1,,3600,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,0
0,0,51,3,0,20,9000,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
0,1,22,3,0,35,10000,,1,0,1,0,0,1,1,,0,0,0,0,0,1,0
1,0,36,2,1,,0,,0,1,0,0,0,0,0,,0,0,1,0,0,,0
0,0,40,3,1,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0
0,1,50,2,0,,7200,,0,1,0,0,0,0,0,,0,1,1,0,0,,0
1,1,67,2,0,0,1200,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,48,3,0,,10000,0,0,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,57,7,0,20,0,,0,0,0,1,0,1,0,,0,0,0,0,0,0,0
0,1,22,3,0,,6000,0,0,0,1,0,0,1,0,,0,1,1,0,0,,0
0,1,58,2,0,,7600,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,66,2,0,45,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,41,5,0,,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,38,3,1,,4800,0,1,0,1,0,0,1,0,,0,0,0,0,0,0,0
1,0,64,2,0,,9600,0,0,1,0,0,0,0,0,,0,1,0,0,0,,0
0,1,60,7,0,,16000,,0,0,0,1,0,1,1,,0,0,0,0,0,1,0
1,0,46,2,1,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,33,6,1,,0,,1,0,0,1,0,0,0,,0,0,0,0,0,,0
0,1,28,8,0,40,10000,,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1
0,1,22,6,1,,4000,,1,0,0,1,0,0,0,,0,0,0,0,0,0,0
0,1,37,6,1,15,6000,,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0
1,0,78,0,0,15,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,51,7,1,,10600,,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
0,1,49,6,0,,7200,1,1,0,0,1,0,1,0,,0,0,1,0,0,,0
0,0,91,0,0,15,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,60,3,1,,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
1,0,32,6,0,45,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,79,0,0,20,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0
1,1,35,3,1,,9600,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,1,73,2,0,,2880,,1,1,0,0,0,1,0,,0,0,0,0,0,0,0
1,0,53,2,0,40,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,33,3,1,,0,0,0,0,1,0,0,0,0,,0,1,1,0,0,,0
0,1,21,6,0,15,10000,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,76,0,1,35,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,55,2,1,,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,,0
0,0,22,6,0,20,4000,,1,0,0,1,0,0,0,,0,0,0,0,0,,0
1,1,51,3,0,,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,41,6,0,40,1600,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
0,0,85,3,1,,0,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,1,41,2,1,0,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,30,6,0,15,5800,,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,1,27,8,1,,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0
0,1,24,8,1,,4000,,1,0,0,0,1,0,0,,0,0,0,0,0,0,0
1,1,28,8,0,30,30000,,0,0,0,0,1,0,1,,0,0,0,0,0,0,0
1,1,35,2,1,40,12000,,1,1,0,0,0,0,0,0,0,0,0,0,0,,0
1,1,29,8,1,,11200,,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
0,1,23,8,0,,10000,,1,0,0,0,1,1,1,,0,0,0,0,0,1,0
1,0,32,8,0,30,30000,,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
0,1,21,6,0,,0,,1,0,0,1,0,0,0,,0,0,0,0,0,,0
1,0,44,6,0,,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,,0
1,1,42,3,0,5,18000,,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0
0,0,41,3,0,,0,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,33,6,1,30,10500,,1,0,0,1,0,1,1,,0,0,0,0,0,1,0
1,0,50,2,1,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,1,25,6,0,20,12000,,1,0,0,1,0,0,0,,0,0,0,0,0,0,0
0,0,73,6,0,8,15000,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,26,3,1,0,0,,1,0,1,0,0,0,0,,0,0,0,0,0,1,0
0,0,42,3,0,,0,,0,0,1,0,0,1,0,,0,0,0,0,0,,0
0,0,60,2,1,,1200,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,63,2,1,,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,,0
0,0,69,2,1,,2000,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,1,46,3,0,,0,0,0,0,1,0,0,0,0,,0,0,1,0,0,,0
1,0,44,3,1,0,2160,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,0,51,3,0,,6000,0,0,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,35,6,1,30,4000,0,0,0,0,1,0,0,0,,0,1,0,0,0,,0
0,1,49,9,0,10,0,,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,1,39,3,0,,6000,0,1,0,1,0,0,0,0,,0,0,0,0,0,,0
0,1,81,2,1,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,20,2,0,,6880,0,1,1,0,0,0,0,0,,0,0,1,0,0,,0
1,0,19,6,1,,4000,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,0,35,2,0,25,6400,0,0,1,0,0,0,1,1,,0,1,1,0,0,1,0
1,1,21,6,0,20,7200,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,63,2,0,,4800,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,72,2,0,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,34,8,0,20,400,0,1,0,0,0,1,0,0,,0,1,1,0,0,0,1
0,1,52,2,1,5,7200,,0,1,0,0,0,0,1,1,0,0,0,1,0,,0
1,0,70,2,0,45,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
1,1,48,3,1,20,6400,0,1,0,1,0,0,1,0,,0,0,0,0,0,1,0
1,1,42,3,1,,2000,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0
1,1,45,2,0,30,10000,,1,1,0,0,0,1,0,,0,0,1,0,0,,0
1,1,68,3,0,,8400,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1,0,60,0,1,,6000,0,1,0,0,0,0,0,0,,0,0,0,0,0,,0
1,0,70,2,1,,800,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,62,3,0,,0,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,0,48,3,0,5,6000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1,1,24,6,1,40,8000,,1,0,0,1,0,1,0,,0,1,1,0,0,0,0
1,1,31,3,1,30,0,0,0,0,1,0,0,1,1,,0,1,0,0,0,0,0
0,1,26,6,0,,5000,0,1,0,0,1,0,0,0,,0,0,0,0,0,,0
0,1,48,2,1,,10000,,1,1,0,0,0,1,0,,0,0,0,0,0,,0
0,1,58,7,1,,6000,,0,0,0,1,0,0,0,,0,0,0,0,0,,0
1,0,28,2,1,,0,,0,1,0,0,0,0,0,,0,1,0,0,0,,0
1,0,24,6,1,,0,,1,0,0,1,0,0,0,,0,0,1,0,0,,0
0,0,49,6,0,,3200,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1,0,45,3,1,,2000,0,1,0,1,0,0,0,0,,0,1,1,0,0,,0
0,0,48,3,0,0,0,,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,0,49,3,0,20,4800,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0
1,0,35,3,1,,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,0,54,3,0,20,32000,,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0
0,0,38,8,1,10,4800,,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1
0,1,69,2,1,,4000,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,79,6,1,10,0,,1,0,0,1,0,0,0,,0,0,0,0,0,0,0
1,0,51,3,1,,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,42,3,1,,2000,,1,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,1,70,2,1,20,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,72,2,0,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,44,3,0,,0,,0,0,1,0,0,0,0,1,0,0,1,0,0,,0
1,1,72,3,0,30,0,,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0,1,79,0,1,30,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,41,2,0,,8000,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,60,0,1,,200,0,1,0,0,0,0,0,0,,0,0,1,0,0,,0
1,1,82,0,1,20,3000,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,33,6,0,,0,,1,0,0,1,0,0,0,,0,0,1,0,0,,0
0,0,35,3,0,30,0,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,0,37,3,0,,800,0,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,49,2,0,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,0,26,3,1,,0,,0,0,1,0,0,0,0,,0,1,1,0,0,,0
0,0,48,3,0,,7200,,0,0,1,0,0,1,0,1,0,0,1,0,0,,0
1,1,57,3,0,,0,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
0,1,34,3,0,,4800,0,0,0,1,0,0,0,0,1,0,0,1,0,0,,0
1,1,54,2,1,,9600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,29,2,0,,16000,1,0,1,0,0,0,0,0,,0,1,0,0,0,0,0
0,1,71,2,0,,4000,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,74,2,0,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,67,2,0,30,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,44,2,1,,12000,,0,1,0,0,0,1,0,1,0,0,0,0,0,,0
1,0,41,8,1,30,12000,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1,0,64,2,1,,0,,1,1,0,0,0,0,0,,0,0,0,0,0,,0
0,0,44,8,0,10,6000,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1
1,0,49,2,1,,4000,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,36,6,0,0,800,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,47,3,0,,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,,0
1,1,62,4,0,40,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1,1,18,6,1,,8000,,1,0,0,1,0,0,0,,0,0,0,0,0,,0
0,1,74,2,1,5,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,39,2,1,,0,,1,1,0,0,0,0,0,,0,0,0,0,0,,0
1,1,43,6,0,40,6200,,0,0,0,1,0,0,0,,0,0,0,0,0,1,0
1,0,47,3,1,,1600,0,0,0,1,0,0,1,0,1,0,0,0,0,0,,0
0,1,42,6,0,,10000,0,0,0,0,1,0,1,0,,0,0,0,0,0,1,0
0,0,91,2,0,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,56,2,0,,2400,,1,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,24,3,1,0,0,,1,0,1,0,0,0,0,,0,0,1,0,0,,0
1,0,74,0,1,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,22,6,0,10,12000,,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,1,67,2,1,,3600,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,89,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,56,2,0,10,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,27,2,1,0,4000,0,1,1,0,0,0,0,1,1,0,0,1,0,0,,0
1,0,49,2,0,40,4000,,1,1,0,0,0,0,0,,0,0,1,0,0,0,0
0,1,56,2,1,,3200,0,1,1,0,0,0,1,0,,0,0,1,0,0,,0
1,1,66,2,1,,1600,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,52,8,1,,0,1,1,0,0,0,1,0,0,,0,0,0,0,0,,0
0,1,53,3,1,,7200,0,0,0,1,0,0,1,0,,0,1,0,0,0,,0
0,0,34,7,0,,0,,1,0,0,1,0,0,0,1,0,0,0,0,0,,0
1,1,59,2,0,40,6200,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,37,3,0,5,0,,1,0,1,0,0,1,1,1,0,1,1,0,0,,0
1,1,63,2,0,,8000,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0,33,6,0,,7200,0,1,0,0,1,0,1,0,,0,0,0,0,0,1,0
1,0,36,2,1,,0,0,1,1,0,0,0,0,0,,0,0,1,0,0,,0
1,1,28,0,1,,16000,0,1,0,0,0,0,0,0,,0,0,0,0,0,,0
1,0,46,6,0,,0,,0,0,0,1,0,1,0,,0,1,1,0,0,0,0
0,1,57,3,1,,8000,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,0,29,6,0,30,6000,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0
1,0,47,2,1,,2000,0,1,1,0,0,0,0,0,,0,0,0,0,0,,0
1,1,54,6,1,15,0,,1,0,0,1,0,1,0,,0,0,0,0,0,0,0
1,1,49,6,1,20,12000,,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1
1,0,67,2,0,45,3200,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0
0,1,42,3,0,15,14000,0,0,0,1,0,0,1,1,,0,0,0,0,0,1,0
0,0,30,2,0,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,44,2,0,,10000,,0,1,0,0,0,0,1,,0,0,0,0,0,,0
1,1,29,3,1,,6000,0,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,28,2,1,15,0,,1,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,36,3,0,20,10400,0,0,0,1,0,0,1,0,,0,0,0,0,0,,0
0,1,34,6,0,,6000,,0,0,0,1,0,0,0,,0,0,0,0,0,,0
0,0,58,6,0,,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,,0
1,0,23,8,0,20,6000,,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1,1,49,2,1,,1800,0,0,1,0,0,0,0,0,,0,0,1,0,0,,0
1,1,23,3,0,40,10000,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
0,0,30,3,0,0,6000,,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,0,78,2,0,,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,,0
1,1,58,0,1,,800,,1,0,0,0,0,0,0,,0,0,0,0,0,,0
0,1,24,3,0,,4000,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,25,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1,1,38,8,0,0,10000,,1,0,0,0,1,1,0,1,0,0,0,0,0,,0
